Basin,Subbasin,Date,Year,Month,Avg_rainfall,Agency_name
Indus (Up to border) Basin,Ghaghar and others,2022-01-18,2022,01,0,NRSC VIC MODEL
Indus (Up to border) Basin,Ghaghar and others,2022-01-22,2022,01,5.352964611,NRSC VIC MODEL
Indus (Up to border) Basin,Ghaghar and others,2022-01-23,2022,01,14.20129907,NRSC VIC MODEL
Indus (Up to border) Basin,Ghaghar and others,2022-01-24,2022,01,6.165377245,NRSC VIC MODEL
Indus (Up to border) Basin,Ghaghar and others,2022-01-25,2022,01,0.597511111,NRSC VIC MODEL
Indus (Up to border) Basin,Ghaghar and others,2022-01-19,2022,01,0.016289403,NRSC VIC MODEL
Indus (Up to border) Basin,Ghaghar and others,2022-01-20,2022,01,1.371204189,NRSC VIC MODEL
Indus (Up to border) Basin,Ghaghar and others,2022-01-21,2022,01,0.594059479,NRSC VIC MODEL
Indus (Up to border) Basin,Ghaghar and others,2022-01-26,2022,01,0.035732968,NRSC VIC MODEL
Indus (Up to border) Basin,Ghaghar and others,2022-01-27,2022,01,0.250746538,NRSC VIC MODEL
Indus (Up to border) Basin,Ghaghar and others,2022-01-28,2022,01,0,NRSC VIC MODEL
Indus (Up to border) Basin,Ghaghar and others,2022-01-29,2022,01,0,NRSC VIC MODEL
Indus (Up to border) Basin,Ghaghar and others,2022-01-30,2022,01,0,NRSC VIC MODEL
Indus (Up to border) Basin,Ghaghar and others,2022-01-01,2022,01,0,NRSC VIC MODEL
Indus (Up to border) Basin,Gilgit,2022-01-04,2022,01,0.770473942,NRSC VIC MODEL
Indus (Up to border) Basin,Gilgit,2022-01-06,2022,01,2.390835938,NRSC VIC MODEL
Indus (Up to border) Basin,Gilgit,2022-01-07,2022,01,29.280916,NRSC VIC MODEL
Indus (Up to border) Basin,Gilgit,2022-01-08,2022,01,2.277903357,NRSC VIC MODEL
Indus (Up to border) Basin,Gilgit,2022-01-10,2022,01,0.280943275,NRSC VIC MODEL
Indus (Up to border) Basin,Gilgit,2022-01-11,2022,01,0.364087331,NRSC VIC MODEL
Indus (Up to border) Basin,Gilgit,2022-01-03,2022,01,0.01514611,NRSC VIC MODEL
Indus (Up to border) Basin,Gilgit,2022-01-05,2022,01,0.630959603,NRSC VIC MODEL
Indus (Up to border) Basin,Gilgit,2022-01-09,2022,01,4.36510561,NRSC VIC MODEL
Indus (Up to border) Basin,Gilgit,2022-01-13,2022,01,0.921780131,NRSC VIC MODEL
Indus (Up to border) Basin,Gilgit,2022-01-14,2022,01,0.030333035,NRSC VIC MODEL
Indus (Up to border) Basin,Gilgit,2022-01-15,2022,01,0.19844484,NRSC VIC MODEL
Indus (Up to border) Basin,Gilgit,2022-01-16,2022,01,1.551575577,NRSC VIC MODEL
Indus (Up to border) Basin,Gilgit,2022-01-17,2022,01,0.327548547,NRSC VIC MODEL
Indus (Up to border) Basin,Gilgit,2022-01-18,2022,01,10.37889982,NRSC VIC MODEL
Indus (Up to border) Basin,Gilgit,2022-01-19,2022,01,1.174098112,NRSC VIC MODEL
Indus (Up to border) Basin,Gilgit,2022-01-20,2022,01,0.602999409,NRSC VIC MODEL
Indus (Up to border) Basin,Gilgit,2022-01-22,2022,01,0.496617651,NRSC VIC MODEL
Indus (Up to border) Basin,Gilgit,2022-01-23,2022,01,1.315180121,NRSC VIC MODEL
Indus (Up to border) Basin,Gilgit,2022-01-24,2022,01,0.276990705,NRSC VIC MODEL
Indus (Up to border) Basin,Gilgit,2022-01-25,2022,01,0.113387113,NRSC VIC MODEL
Indus (Up to border) Basin,Gilgit,2022-01-12,2022,01,0.104657321,NRSC VIC MODEL
Indus (Up to border) Basin,Gilgit,2022-01-21,2022,01,0.049268456,NRSC VIC MODEL
Indus (Up to border) Basin,Gilgit,2022-01-27,2022,01,0.187350556,NRSC VIC MODEL
Indus (Up to border) Basin,Gilgit,2022-01-26,2022,01,0.289918886,NRSC VIC MODEL
Indus (Up to border) Basin,Gilgit,2022-01-28,2022,01,0.852833235,NRSC VIC MODEL
Indus (Up to border) Basin,Gilgit,2022-01-29,2022,01,2.031096342,NRSC VIC MODEL
Indus (Up to border) Basin,Gilgit,2022-01-30,2022,01,0.338484209,NRSC VIC MODEL
Indus (Up to border) Basin,Gilgit,2022-01-01,2022,01,1.785196534,NRSC VIC MODEL
Indus (Up to border) Basin,Jhelum,2022-01-04,2022,01,6.015087727,NRSC VIC MODEL
Indus (Up to border) Basin,Jhelum,2022-01-05,2022,01,8.763641021,NRSC VIC MODEL
Indus (Up to border) Basin,Jhelum,2022-01-06,2022,01,10.46832597,NRSC VIC MODEL
Indus (Up to border) Basin,Jhelum,2022-01-07,2022,01,3.780472069,NRSC VIC MODEL
Indus (Up to border) Basin,Jhelum,2022-01-08,2022,01,25.50995221,NRSC VIC MODEL
Indus (Up to border) Basin,Jhelum,2022-01-10,2022,01,0.340247819,NRSC VIC MODEL
Indus (Up to border) Basin,Jhelum,2022-01-11,2022,01,0.164430117,NRSC VIC MODEL
Indus (Up to border) Basin,Jhelum,2022-01-03,2022,01,0.267522125,NRSC VIC MODEL
Indus (Up to border) Basin,Jhelum,2022-01-09,2022,01,8.66235415,NRSC VIC MODEL
Indus (Up to border) Basin,Jhelum,2022-01-13,2022,01,1.607608613,NRSC VIC MODEL
Indus (Up to border) Basin,Jhelum,2022-01-14,2022,01,0.091953227,NRSC VIC MODEL
Indus (Up to border) Basin,Jhelum,2022-01-15,2022,01,0.003279694,NRSC VIC MODEL
Indus (Up to border) Basin,Jhelum,2022-01-16,2022,01,1.068129382,NRSC VIC MODEL
Indus (Up to border) Basin,Jhelum,2022-01-17,2022,01,0.806789089,NRSC VIC MODEL
Indus (Up to border) Basin,Jhelum,2022-01-18,2022,01,5.451394437,NRSC VIC MODEL
Indus (Up to border) Basin,Jhelum,2022-01-19,2022,01,1.568572424,NRSC VIC MODEL
Indus (Up to border) Basin,Jhelum,2022-01-22,2022,01,10.02759076,NRSC VIC MODEL
Indus (Up to border) Basin,Jhelum,2022-01-23,2022,01,9.084019287,NRSC VIC MODEL
Indus (Up to border) Basin,Jhelum,2022-01-24,2022,01,2.290075547,NRSC VIC MODEL
Indus (Up to border) Basin,Jhelum,2022-01-25,2022,01,0.451123228,NRSC VIC MODEL
Indus (Up to border) Basin,Jhelum,2022-01-12,2022,01,0.051312859,NRSC VIC MODEL
Indus (Up to border) Basin,Jhelum,2022-01-20,2022,01,1.584792555,NRSC VIC MODEL
Indus (Up to border) Basin,Jhelum,2022-01-21,2022,01,0.102368213,NRSC VIC MODEL
Indus (Up to border) Basin,Jhelum,2022-01-27,2022,01,0.217334106,NRSC VIC MODEL
Indus (Up to border) Basin,Jhelum,2022-01-26,2022,01,0.725672772,NRSC VIC MODEL
Indus (Up to border) Basin,Jhelum,2022-01-28,2022,01,0.296969776,NRSC VIC MODEL
Indus (Up to border) Basin,Jhelum,2022-01-29,2022,01,0.005375393,NRSC VIC MODEL
Indus (Up to border) Basin,Jhelum,2022-01-30,2022,01,0.236866989,NRSC VIC MODEL
Indus (Up to border) Basin,Jhelum,2022-01-01,2022,01,2.052114166,NRSC VIC MODEL
Indus (Up to border) Basin,Lower Indus,2022-01-04,2022,01,0.279576703,NRSC VIC MODEL
Indus (Up to border) Basin,Lower Indus,2022-01-06,2022,01,3.46651615,NRSC VIC MODEL
Indus (Up to border) Basin,Lower Indus,2022-01-07,2022,01,11.49561803,NRSC VIC MODEL
Indus (Up to border) Basin,Lower Indus,2022-01-08,2022,01,2.536455794,NRSC VIC MODEL
Indus (Up to border) Basin,Lower Indus,2022-01-10,2022,01,0.325140494,NRSC VIC MODEL
Indus (Up to border) Basin,Lower Indus,2022-01-11,2022,01,0.752386271,NRSC VIC MODEL
Indus (Up to border) Basin,Lower Indus,2022-01-03,2022,01,0.903691708,NRSC VIC MODEL
Indus (Up to border) Basin,Lower Indus,2022-01-05,2022,01,0.549174254,NRSC VIC MODEL
Indus (Up to border) Basin,Lower Indus,2022-01-09,2022,01,4.838252681,NRSC VIC MODEL
Indus (Up to border) Basin,Lower Indus,2022-01-13,2022,01,1.325350468,NRSC VIC MODEL
Indus (Up to border) Basin,Lower Indus,2022-01-14,2022,01,0.134265724,NRSC VIC MODEL
Indus (Up to border) Basin,Lower Indus,2022-01-15,2022,01,0.058794032,NRSC VIC MODEL
Indus (Up to border) Basin,Lower Indus,2022-01-16,2022,01,1.651256234,NRSC VIC MODEL
Indus (Up to border) Basin,Lower Indus,2022-01-17,2022,01,2.05916648,NRSC VIC MODEL
Indus (Up to border) Basin,Lower Indus,2022-01-18,2022,01,18.91364198,NRSC VIC MODEL
Indus (Up to border) Basin,Lower Indus,2022-01-19,2022,01,2.180512295,NRSC VIC MODEL
Indus (Up to border) Basin,Lower Indus,2022-01-22,2022,01,0.549961692,NRSC VIC MODEL
Indus (Up to border) Basin,Lower Indus,2022-01-23,2022,01,2.536123297,NRSC VIC MODEL
Indus (Up to border) Basin,Lower Indus,2022-01-24,2022,01,0.475678548,NRSC VIC MODEL
Indus (Up to border) Basin,Lower Indus,2022-01-25,2022,01,0.205066615,NRSC VIC MODEL
Indus (Up to border) Basin,Lower Indus,2022-01-12,2022,01,0.223574596,NRSC VIC MODEL
Indus (Up to border) Basin,Lower Indus,2022-01-20,2022,01,0.577700442,NRSC VIC MODEL
Indus (Up to border) Basin,Lower Indus,2022-01-21,2022,01,0.057211765,NRSC VIC MODEL
Indus (Up to border) Basin,Lower Indus,2022-01-27,2022,01,0.392126635,NRSC VIC MODEL
Indus (Up to border) Basin,Lower Indus,2022-01-26,2022,01,0.38839105,NRSC VIC MODEL
Indus (Up to border) Basin,Lower Indus,2022-01-28,2022,01,0.160916203,NRSC VIC MODEL
Indus (Up to border) Basin,Lower Indus,2022-01-29,2022,01,1.08948718,NRSC VIC MODEL
Indus (Up to border) Basin,Lower Indus,2022-01-30,2022,01,0.186832021,NRSC VIC MODEL
Indus (Up to border) Basin,Lower Indus,2022-01-01,2022,01,2.25158974,NRSC VIC MODEL
Indus (Up to border) Basin,Ravi,2022-01-04,2022,01,6.69736657,NRSC VIC MODEL
Indus (Up to border) Basin,Ravi,2022-01-05,2022,01,7.678303466,NRSC VIC MODEL
Indus (Up to border) Basin,Ravi,2022-01-06,2022,01,34.80758846,NRSC VIC MODEL
Indus (Up to border) Basin,Ravi,2022-01-07,2022,01,2.644782302,NRSC VIC MODEL
Indus (Up to border) Basin,Ravi,2022-01-08,2022,01,53.68382007,NRSC VIC MODEL
Indus (Up to border) Basin,Ravi,2022-01-10,2022,01,7.624267213,NRSC VIC MODEL
Indus (Up to border) Basin,Ravi,2022-01-11,2022,01,0.089462224,NRSC VIC MODEL
Indus (Up to border) Basin,Ravi,2022-01-03,2022,01,0.082933186,NRSC VIC MODEL
Indus (Up to border) Basin,Ravi,2022-01-09,2022,01,25.19843583,NRSC VIC MODEL
Indus (Up to border) Basin,Ravi,2022-01-12,2022,01,0.084709069,NRSC VIC MODEL
Indus (Up to border) Basin,Ravi,2022-01-13,2022,01,1.251391377,NRSC VIC MODEL
Indus (Up to border) Basin,Ravi,2022-01-14,2022,01,0.029192601,NRSC VIC MODEL
Indus (Up to border) Basin,Ravi,2022-01-15,2022,01,0.002133306,NRSC VIC MODEL
Indus (Up to border) Basin,Ravi,2022-01-16,2022,01,0.870190273,NRSC VIC MODEL
Indus (Up to border) Basin,Ravi,2022-01-17,2022,01,0.006063079,NRSC VIC MODEL
Indus (Up to border) Basin,Ravi,2022-01-18,2022,01,0.238048821,NRSC VIC MODEL
Indus (Up to border) Basin,Ravi,2022-01-19,2022,01,0.978846632,NRSC VIC MODEL
Indus (Up to border) Basin,Ravi,2022-01-22,2022,01,23.77009425,NRSC VIC MODEL
Indus (Up to border) Basin,Ravi,2022-01-23,2022,01,24.00804202,NRSC VIC MODEL
Indus (Up to border) Basin,Ravi,2022-01-24,2022,01,9.282618421,NRSC VIC MODEL
Indus (Up to border) Basin,Ravi,2022-01-25,2022,01,0.561149163,NRSC VIC MODEL
Indus (Up to border) Basin,Ravi,2022-01-20,2022,01,9.108486426,NRSC VIC MODEL
Indus (Up to border) Basin,Ravi,2022-01-21,2022,01,0.079102593,NRSC VIC MODEL
Indus (Up to border) Basin,Ravi,2022-01-26,2022,01,1.370235205,NRSC VIC MODEL
Indus (Up to border) Basin,Ravi,2022-01-27,2022,01,0.132261197,NRSC VIC MODEL
Indus (Up to border) Basin,Ravi,2022-01-28,2022,01,0,NRSC VIC MODEL
Indus (Up to border) Basin,Ravi,2022-01-29,2022,01,0.010632844,NRSC VIC MODEL
Indus (Up to border) Basin,Ravi,2022-01-30,2022,01,0,NRSC VIC MODEL
Indus (Up to border) Basin,Ravi,2022-01-01,2022,01,0.176091268,NRSC VIC MODEL
Indus (Up to border) Basin,Shyok,2022-01-04,2022,01,0.982069884,NRSC VIC MODEL
Indus (Up to border) Basin,Shyok,2022-01-06,2022,01,0.070715992,NRSC VIC MODEL
Indus (Up to border) Basin,Shyok,2022-01-07,2022,01,6.504978219,NRSC VIC MODEL
Indus (Up to border) Basin,Shyok,2022-01-08,2022,01,0.032946298,NRSC VIC MODEL
Indus (Up to border) Basin,Shyok,2022-01-10,2022,01,0.190944744,NRSC VIC MODEL
Indus (Up to border) Basin,Shyok,2022-01-11,2022,01,0.195131374,NRSC VIC MODEL
Indus (Up to border) Basin,Shyok,2022-01-03,2022,01,1.992614238,NRSC VIC MODEL
Indus (Up to border) Basin,Shyok,2022-01-05,2022,01,0.066175822,NRSC VIC MODEL
Indus (Up to border) Basin,Shyok,2022-01-09,2022,01,0.243975167,NRSC VIC MODEL
Indus (Up to border) Basin,Shyok,2022-01-13,2022,01,0.15293848,NRSC VIC MODEL
Indus (Up to border) Basin,Shyok,2022-01-14,2022,01,0.137013385,NRSC VIC MODEL
Indus (Up to border) Basin,Shyok,2022-01-15,2022,01,0.000624282,NRSC VIC MODEL
Indus (Up to border) Basin,Shyok,2022-01-16,2022,01,0.165000915,NRSC VIC MODEL
Indus (Up to border) Basin,Shyok,2022-01-17,2022,01,0.760493284,NRSC VIC MODEL
Indus (Up to border) Basin,Shyok,2022-01-18,2022,01,1.546147089,NRSC VIC MODEL
Indus (Up to border) Basin,Shyok,2022-01-19,2022,01,0.256538999,NRSC VIC MODEL
Indus (Up to border) Basin,Shyok,2022-01-22,2022,01,0.404876194,NRSC VIC MODEL
Indus (Up to border) Basin,Shyok,2022-01-23,2022,01,0.346770034,NRSC VIC MODEL
Indus (Up to border) Basin,Shyok,2022-01-24,2022,01,0.172671036,NRSC VIC MODEL
Indus (Up to border) Basin,Shyok,2022-01-25,2022,01,0.490379775,NRSC VIC MODEL
Indus (Up to border) Basin,Shyok,2022-01-12,2022,01,0.249167876,NRSC VIC MODEL
Indus (Up to border) Basin,Shyok,2022-01-20,2022,01,0.423220217,NRSC VIC MODEL
Indus (Up to border) Basin,Shyok,2022-01-21,2022,01,0.181654777,NRSC VIC MODEL
Indus (Up to border) Basin,Shyok,2022-01-27,2022,01,0.282668798,NRSC VIC MODEL
Indus (Up to border) Basin,Shyok,2022-01-26,2022,01,0.718151877,NRSC VIC MODEL
Indus (Up to border) Basin,Shyok,2022-01-28,2022,01,0,NRSC VIC MODEL
Indus (Up to border) Basin,Shyok,2022-01-29,2022,01,0.253587789,NRSC VIC MODEL
Indus (Up to border) Basin,Shyok,2022-01-30,2022,01,0,NRSC VIC MODEL
Indus (Up to border) Basin,Shyok,2022-01-01,2022,01,0.09942506,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Lower,2022-01-04,2022,01,1.600625513,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Lower,2022-01-05,2022,01,5.739949282,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Lower,2022-01-06,2022,01,23.89681642,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Lower,2022-01-07,2022,01,4.294912111,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Lower,2022-01-08,2022,01,32.94623308,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Lower,2022-01-10,2022,01,2.315801325,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Lower,2022-01-11,2022,01,0.000101098,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Lower,2022-01-03,2022,01,0,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Lower,2022-01-09,2022,01,17.23710466,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Lower,2022-01-12,2022,01,0.13501685,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Lower,2022-01-13,2022,01,0.020629456,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Lower,2022-01-14,2022,01,0,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Lower,2022-01-15,2022,01,0,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Lower,2022-01-16,2022,01,0.091262831,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Lower,2022-01-17,2022,01,4.0439E-06,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Lower,2022-01-18,2022,01,0.073822017,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Lower,2022-01-22,2022,01,9.636297314,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Lower,2022-01-23,2022,01,15.38402915,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Lower,2022-01-24,2022,01,4.902751802,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Lower,2022-01-25,2022,01,0.287554718,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Lower,2022-01-19,2022,01,0.038064878,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Lower,2022-01-20,2022,01,1.435337795,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Lower,2022-01-21,2022,01,0.068954468,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Lower,2022-01-26,2022,01,0.031764428,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Lower,2022-01-27,2022,01,0.193449002,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Lower,2022-01-28,2022,01,0,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Lower,2022-01-29,2022,01,0,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Lower,2022-01-30,2022,01,0,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Lower,2022-01-01,2022,01,0,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Upper,2022-01-04,2022,01,0.290527881,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Upper,2022-01-05,2022,01,6.632755369,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Upper,2022-01-06,2022,01,12.97979435,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Upper,2022-01-07,2022,01,3.729946454,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Upper,2022-01-08,2022,01,14.50400913,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Upper,2022-01-10,2022,01,15.32210398,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Upper,2022-01-11,2022,01,3.619412701,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Upper,2022-01-03,2022,01,0,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Upper,2022-01-09,2022,01,18.11502299,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Upper,2022-01-12,2022,01,8.422237963,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Upper,2022-01-13,2022,01,1.972457381,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Upper,2022-01-14,2022,01,3.940320279,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Upper,2022-01-15,2022,01,0,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Upper,2022-01-16,2022,01,4.20624154,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Upper,2022-01-17,2022,01,0.003643693,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Upper,2022-01-18,2022,01,0.002119793,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Upper,2022-01-19,2022,01,0.35111582,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Upper,2022-01-22,2022,01,8.47323528,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Upper,2022-01-23,2022,01,13.33278298,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Upper,2022-01-24,2022,01,13.61265434,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Upper,2022-01-25,2022,01,6.139694978,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Upper,2022-01-20,2022,01,4.622935445,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Upper,2022-01-21,2022,01,2.184801125,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Upper,2022-01-26,2022,01,12.04785058,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Upper,2022-01-27,2022,01,6.444925922,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Upper,2022-01-28,2022,01,0,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Upper,2022-01-29,2022,01,0.57481868,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Upper,2022-01-30,2022,01,0,NRSC VIC MODEL
Indus (Up to border) Basin,Sutlaj Upper,2022-01-01,2022,01,0.063905511,NRSC VIC MODEL
Indus (Up to border) Basin,Upper Indus,2022-01-04,2022,01,4.070133238,NRSC VIC MODEL
Indus (Up to border) Basin,Upper Indus,2022-01-05,2022,01,1.093680209,NRSC VIC MODEL
Indus (Up to border) Basin,Upper Indus,2022-01-06,2022,01,0.624864711,NRSC VIC MODEL
Indus (Up to border) Basin,Upper Indus,2022-01-07,2022,01,10.86200502,NRSC VIC MODEL
Indus (Up to border) Basin,Upper Indus,2022-01-08,2022,01,2.660204994,NRSC VIC MODEL
Indus (Up to border) Basin,Upper Indus,2022-01-10,2022,01,0.652336837,NRSC VIC MODEL
Indus (Up to border) Basin,Upper Indus,2022-01-11,2022,01,1.81955729,NRSC VIC MODEL
Indus (Up to border) Basin,Upper Indus,2022-01-03,2022,01,0.646837261,NRSC VIC MODEL
Indus (Up to border) Basin,Upper Indus,2022-01-09,2022,01,2.725069628,NRSC VIC MODEL
Indus (Up to border) Basin,Upper Indus,2022-01-13,2022,01,2.128382159,NRSC VIC MODEL
Indus (Up to border) Basin,Upper Indus,2022-01-14,2022,01,1.675841853,NRSC VIC MODEL
Indus (Up to border) Basin,Upper Indus,2022-01-15,2022,01,0.002503791,NRSC VIC MODEL
Indus (Up to border) Basin,Upper Indus,2022-01-16,2022,01,1.453781302,NRSC VIC MODEL
Indus (Up to border) Basin,Upper Indus,2022-01-17,2022,01,0.668950068,NRSC VIC MODEL
Indus (Up to border) Basin,Upper Indus,2022-01-18,2022,01,1.882645165,NRSC VIC MODEL
Indus (Up to border) Basin,Upper Indus,2022-01-19,2022,01,0.683848449,NRSC VIC MODEL
Indus (Up to border) Basin,Upper Indus,2022-01-22,2022,01,2.074235067,NRSC VIC MODEL
Indus (Up to border) Basin,Upper Indus,2022-01-23,2022,01,1.577397376,NRSC VIC MODEL
Indus (Up to border) Basin,Upper Indus,2022-01-24,2022,01,0.63483769,NRSC VIC MODEL
Indus (Up to border) Basin,Upper Indus,2022-01-25,2022,01,1.648638186,NRSC VIC MODEL
Indus (Up to border) Basin,Upper Indus,2022-01-12,2022,01,5.874785573,NRSC VIC MODEL
Indus (Up to border) Basin,Upper Indus,2022-01-20,2022,01,2.477295085,NRSC VIC MODEL
Indus (Up to border) Basin,Upper Indus,2022-01-21,2022,01,0.541615015,NRSC VIC MODEL
Indus (Up to border) Basin,Upper Indus,2022-01-27,2022,01,2.987844458,NRSC VIC MODEL
Indus (Up to border) Basin,Upper Indus,2022-01-26,2022,01,4.961760217,NRSC VIC MODEL
Indus (Up to border) Basin,Upper Indus,2022-01-28,2022,01,0,NRSC VIC MODEL
Indus (Up to border) Basin,Upper Indus,2022-01-29,2022,01,0.146095957,NRSC VIC MODEL
Indus (Up to border) Basin,Upper Indus,2022-01-30,2022,01,0,NRSC VIC MODEL
Indus (Up to border) Basin,Upper Indus,2022-01-01,2022,01,0.439067497,NRSC VIC MODEL
Krishna Basin,Bhima Lower,2022-01-04,2022,01,0.00083533,NRSC VIC MODEL
Krishna Basin,Bhima Lower,2022-01-08,2022,01,0.051632866,NRSC VIC MODEL
Krishna Basin,Bhima Lower,2022-01-10,2022,01,0.01785473,NRSC VIC MODEL
Krishna Basin,Bhima Lower,2022-01-11,2022,01,0.044728359,NRSC VIC MODEL
Krishna Basin,Bhima Lower,2022-01-03,2022,01,3.6371E-06,NRSC VIC MODEL
Krishna Basin,Bhima Lower,2022-01-05,2022,01,0,NRSC VIC MODEL
Krishna Basin,Bhima Lower,2022-01-06,2022,01,0,NRSC VIC MODEL
Krishna Basin,Bhima Lower,2022-01-07,2022,01,0.00073834,NRSC VIC MODEL
Krishna Basin,Bhima Lower,2022-01-09,2022,01,0.082055134,NRSC VIC MODEL
Krishna Basin,Bhima Lower,2022-01-15,2022,01,0.104531458,NRSC VIC MODEL
Krishna Basin,Bhima Lower,2022-01-16,2022,01,0.063379622,NRSC VIC MODEL
Krishna Basin,Bhima Lower,2022-01-17,2022,01,0.039741837,NRSC VIC MODEL
Krishna Basin,Bhima Lower,2022-01-18,2022,01,0.001771288,NRSC VIC MODEL
Krishna Basin,Bhima Lower,2022-01-19,2022,01,0,NRSC VIC MODEL
Krishna Basin,Bhima Lower,2022-01-20,2022,01,0.002385965,NRSC VIC MODEL
Krishna Basin,Bhima Lower,2022-01-23,2022,01,0,NRSC VIC MODEL
Krishna Basin,Bhima Lower,2022-01-24,2022,01,4.36457E-05,NRSC VIC MODEL
Krishna Basin,Bhima Lower,2022-01-25,2022,01,0,NRSC VIC MODEL
Krishna Basin,Bhima Lower,2022-01-12,2022,01,0.001943446,NRSC VIC MODEL
Krishna Basin,Bhima Lower,2022-01-13,2022,01,0.012322637,NRSC VIC MODEL
Krishna Basin,Bhima Lower,2022-01-14,2022,01,0,NRSC VIC MODEL
Krishna Basin,Bhima Lower,2022-01-21,2022,01,0.000218229,NRSC VIC MODEL
Krishna Basin,Bhima Lower,2022-01-22,2022,01,0,NRSC VIC MODEL
Krishna Basin,Bhima Lower,2022-01-27,2022,01,0,NRSC VIC MODEL
Krishna Basin,Bhima Lower,2022-01-28,2022,01,0,NRSC VIC MODEL
Krishna Basin,Bhima Lower,2022-01-29,2022,01,0,NRSC VIC MODEL
Krishna Basin,Bhima Lower,2022-01-26,2022,01,0,NRSC VIC MODEL
Krishna Basin,Bhima Lower,2022-01-30,2022,01,0,NRSC VIC MODEL
Krishna Basin,Bhima Lower,2022-01-01,2022,01,0,NRSC VIC MODEL
Krishna Basin,Bhima Upper,2022-01-04,2022,01,3.99809E-05,NRSC VIC MODEL
Krishna Basin,Bhima Upper,2022-01-08,2022,01,0.003724567,NRSC VIC MODEL
Krishna Basin,Bhima Upper,2022-01-10,2022,01,0.001578927,NRSC VIC MODEL
Krishna Basin,Bhima Upper,2022-01-11,2022,01,0.000289385,NRSC VIC MODEL
Krishna Basin,Bhima Upper,2022-01-03,2022,01,0.000103443,NRSC VIC MODEL
Krishna Basin,Bhima Upper,2022-01-05,2022,01,0.001464696,NRSC VIC MODEL
Krishna Basin,Bhima Upper,2022-01-06,2022,01,0.000451847,NRSC VIC MODEL
Krishna Basin,Bhima Upper,2022-01-07,2022,01,3.61732E-05,NRSC VIC MODEL
Krishna Basin,Bhima Upper,2022-01-09,2022,01,0.046363847,NRSC VIC MODEL
